Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2021-10-13 21:46:20.955 +0000,"Aborted",0:00:15,1,0,1,"20211013_214620.955/LogFile.txt","","",0
2021-10-13 21:46:38.398 +0000,"Failure",0:00:28,1,0,1,"20211013_214638.398/LogFile.txt","","Image Not Found -- click Error - No Image Found On Screen: ""ReydelosPiratasOnePieceWiki""",0
2021-10-13 21:47:57.293 +0000,"Success",0:00:18,0,0,0,"20211013_214757.293/LogFile.txt","","",1
