Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2021-10-18 14:45:10.726 +0000,"Success",0:00:00,0,0,0,"20211018_144510.726/LogFile.txt","","",1
2021-10-18 14:45:54.399 +0000,"Success",0:00:00,0,0,0,"20211018_144554.399/LogFile.txt","","",1
